NombreBeca,Institucion,AnioBecariosConfirmados,Departamento,Carrera,Modalidad,Estrato_socioeconomico,TipoUniversidad,Estado,Quintil,NotaMinima,Fuente,TipoInstitucion,Region,CodigoBeca,Ubicacion,Categoria,Cobertura,URL_Oficial,Migracion
Beca 18,Universidad Tecnológica del Perú,2025,Lima,Todas las carreras elegibles,Protección,Variable,Privada,Licenciada,1.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Lima - Sin migración
Beca 18,Universidad Tecnológica del Perú,2025,Lima,Todas las carreras elegibles,CNA y PA,Variable,Privada,Licenciada,1.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Lima - Sin migración
Beca 18,Universidad Tecnológica del Perú,2025,Lima,Todas las carreras elegibles,FF.AA.,Variable,Privada,Licenciada,1.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Lima - Sin migración
Beca 18,Universidad Tecnológica del Perú,2025,Lima,Todas las carreras elegibles,Repared,Víctimas de violencia,Privada,Licenciada,1.0,Nota mínima de 12.0,Lista oficial PRONABEC 2025,,,,,,,,Lima - Sin migración
Beca 18,Universidad Femenina del Sagrado Corazón,2025,Lima,Todas las carreras elegibles,Ordinaria,Pobre o Pobre Extrema,Privada,Licenciada,1.0,Tercio superior,Lista oficial PRONABEC 2025,,,,,,,,Lima - Sin migración
Beca 18,Universidad Femenina del Sagrado Corazón,2025,Lima,Todas las carreras elegibles,Huallaga,Pobre o Pobre Extrema,Privada,Licenciada,1.0,Tercio superior,Lista oficial PRONABEC 2025,,,,,,,,Lima - Sin migración
Beca 18,Universidad Femenina del Sagrado Corazón,2025,Lima,Todas las carreras elegibles,Vraem,Pobre o Pobre Extrema,Privada,Licenciada,1.0,Tercio superior,Lista oficial PRONABEC 2025,,,,,,,,Lima - Sin migración
Beca 18,Universidad Femenina del Sagrado Corazón,2025,Lima,Todas las carreras elegibles,EIB,Variable,Privada,Licenciada,1.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Lima - Sin migración
Beca 18,Universidad Femenina del Sagrado Corazón,2025,Lima,Todas las carreras elegibles,Protección,Variable,Privada,Licenciada,1.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Lima - Sin migración
Beca 18,Universidad Femenina del Sagrado Corazón,2025,Lima,Todas las carreras elegibles,CNA y PA,Variable,Privada,Licenciada,1.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Lima - Sin migración
Beca 18,Universidad Femenina del Sagrado Corazón,2025,Lima,Todas las carreras elegibles,FF.AA.,Variable,Privada,Licenciada,1.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Lima - Sin migración
Beca 18,Universidad Femenina del Sagrado Corazón,2025,Lima,Todas las carreras elegibles,Repared,Víctimas de violencia,Privada,Licenciada,1.0,Nota mínima de 12.0,Lista oficial PRONABEC 2025,,,,,,,,Lima - Sin migración
Beca 18,Universidad ESAN,2025,Lima,Todas las carreras elegibles,Ordinaria,Pobre o Pobre Extrema,Privada,Licenciada,1.0,Tercio superior,Lista oficial PRONABEC 2025,,,,,,,,Lima - Sin migración
Beca 18,Universidad ESAN,2025,Lima,Todas las carreras elegibles,Huallaga,Pobre o Pobre Extrema,Privada,Licenciada,1.0,Tercio superior,Lista oficial PRONABEC 2025,,,,,,,,Lima - Sin migración
Beca 18,Universidad ESAN,2025,Lima,Todas las carreras elegibles,Vraem,Pobre o Pobre Extrema,Privada,Licenciada,1.0,Tercio superior,Lista oficial PRONABEC 2025,,,,,,,,Lima - Sin migración
Beca 18,Universidad ESAN,2025,Lima,Todas las carreras elegibles,EIB,Variable,Privada,Licenciada,1.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Lima - Sin migración
Beca 18,Universidad ESAN,2025,Lima,Todas las carreras elegibles,Protección,Variable,Privada,Licenciada,1.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Lima - Sin migración
Beca 18,Universidad ESAN,2025,Lima,Todas las carreras elegibles,CNA y PA,Variable,Privada,Licenciada,1.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Lima - Sin migración
Beca 18,Universidad ESAN,2025,Lima,Todas las carreras elegibles,FF.AA.,Variable,Privada,Licenciada,1.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Lima - Sin migración
Beca 18,Universidad ESAN,2025,Lima,Todas las carreras elegibles,Repared,Víctimas de violencia,Privada,Licenciada,1.0,Nota mínima de 12.0,Lista oficial PRONABEC 2025,,,,,,,,Lima - Sin migración
Beca 18,Universidad de Ciencias y Artes de América Latina,2025,Lima,Todas las carreras elegibles,Ordinaria,Pobre o Pobre Extrema,Privada,Licenciada,1.0,Tercio superior,Lista oficial PRONABEC 2025,,,,,,,,Lima - Sin migración
Beca 18,Universidad de Ciencias y Artes de América Latina,2025,Lima,Todas las carreras elegibles,Huallaga,Pobre o Pobre Extrema,Privada,Licenciada,1.0,Tercio superior,Lista oficial PRONABEC 2025,,,,,,,,Lima - Sin migración
Beca 18,Universidad de Ciencias y Artes de América Latina,2025,Lima,Todas las carreras elegibles,Vraem,Pobre o Pobre Extrema,Privada,Licenciada,1.0,Tercio superior,Lista oficial PRONABEC 2025,,,,,,,,Lima - Sin migración
Beca 18,Universidad de Ciencias y Artes de América Latina,2025,Lima,Todas las carreras elegibles,EIB,Variable,Privada,Licenciada,1.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Lima - Sin migración
Beca 18,Universidad de Ciencias y Artes de América Latina,2025,Lima,Todas las carreras elegibles,Protección,Variable,Privada,Licenciada,1.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Lima - Sin migración
Beca 18,Universidad de Ciencias y Artes de América Latina,2025,Lima,Todas las carreras elegibles,CNA y PA,Variable,Privada,Licenciada,1.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Lima - Sin migración
Beca 18,Universidad de Ciencias y Artes de América Latina,2025,Lima,Todas las carreras elegibles,FF.AA.,Variable,Privada,Licenciada,1.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Lima - Sin migración
Beca 18,Universidad de Ciencias y Artes de América Latina,2025,Lima,Todas las carreras elegibles,Repared,Víctimas de violencia,Privada,Licenciada,1.0,Nota mínima de 12.0,Lista oficial PRONABEC 2025,,,,,,,,Lima - Sin migración
Beca 18,Universidad Nacional de Ingeniería,2025,Lima,Según modalidad,Ordinaria,Variable según modalidad,,,,,,Pública,Lima,beca_18,,,,,Lima - Sin migración
Beca 18,Universidad Nacional de Ingeniería,2025,Lima,Según modalidad,Protección,Variable según modalidad,,,,,,Pública,Lima,beca_18,,,,,Lima - Sin migración
Beca 18,Universidad Nacional Mayor de San Marcos,2025,Lima,Según modalidad,Ordinaria,Variable según modalidad,,,,,,Pública,Lima,beca_18,,,,,Lima - Sin migración
Beca 18,Universidad Nacional Mayor de San Marcos,2025,Lima,Según modalidad,Protección,Variable según modalidad,,,,,,Pública,Lima,beca_18,,,,,Lima - Sin migración
Beca 18,Universidad Nacional Agraria La Molina,2025,Lima,Según modalidad,Ordinaria,Variable según modalidad,,,,,,Pública,Lima,beca_18,,,,,Lima - Sin migración
Beca 18,Universidad Nacional Federico Villarreal,2025,Lima,Según modalidad,Ordinaria,Variable según modalidad,,,,,,Pública,Lima,beca_18,,,,,Lima - Sin migración
Beca 18,Pontificia Universidad Católica del Perú,2025,Lima,Según modalidad,Ordinaria,Variable según modalidad,,,,,,Privada,Lima,beca_18,,,,,Lima - Sin migración
Beca 18,Universidad del Pacífico,2025,Lima,Según modalidad,Ordinaria,Variable según modalidad,,,,,,Privada,Lima,beca_18,,,,,Lima - Sin migración
Beca 18,Universidad Ricardo Palma,2025,Lima,Según modalidad,Ordinaria,Variable según modalidad,,,,,,Privada,Lima,beca_18,,,,,Lima - Sin migración
Beca 18,Universidad Peruana de Ciencias Aplicadas - UPC,2025,Lima,Según modalidad,Ordinaria,Variable según modalidad,,,,,,Privada,Lima,beca_18,,,,,Lima - Sin migración
Beca 18,Universidad de San Martín de Porres,2025,Lima,Según modalidad,Ordinaria,Variable según modalidad,,,,,,Privada,Lima,beca_18,,,,,Lima - Sin migración
Beca 18,Universidad Científica del Sur,2025,Lima,Según modalidad,Ordinaria,Variable según modalidad,,,,,,Privada,Lima,beca_18,,,,,Lima - Sin migración
Beca 18,Universidad Peruana Unión,2025,Lima,Según modalidad,Ordinaria,Variable según modalidad,,,,,,Privada,Lima,beca_18,,,,,Lima - Sin migración
Beca 18,Universidad Peruana Cayetano Heredia,2025,Lima,Según modalidad,Ordinaria,Variable según modalidad,,,,,,Privada,Lima,beca_18,,,,,Lima - Sin migración
Beca 18,Universidad San Ignacio de Loyola,2025,Lima,Según modalidad,Ordinaria,Variable según modalidad,,,,,,Privada,Lima,beca_18,,,,,Lima - Sin migración
Beca 18,Universidad Marcelino Champagnat,2025,Lima,Según modalidad,Ordinaria,Variable según modalidad,,,,,,Privada,Lima,beca_18,,,,,Lima - Sin migración
Beca 18,Universidad Privada San Juan Bautista,2025,Lima,Según modalidad,Ordinaria,Variable según modalidad,,,,,,Privada,Lima,beca_18,,,,,Lima - Sin migración
Beca 18,Universidad Le Cordon Bleu,2025,Lima,Según modalidad,Ordinaria,Variable según modalidad,,,,,,Privada,Lima,beca_18,,,,,Lima - Sin migración
Beca 18,Universidad Norbert Wiener,2025,Lima,Según modalidad,Ordinaria,Variable según modalidad,,,,,,Privada,Lima,beca_18,,,,,Lima - Sin migración
Beca 18,Universidad Antonio Ruiz de Montoya,2025,Lima,Según modalidad,Ordinaria,Variable según modalidad,,,,,,Privada,Lima,beca_18,,,,,Lima - Sin migración
Beca 18,Universidad de Ingeniería y Tecnología - UTEC,2025,Lima,Según modalidad,Ordinaria,Variable según modalidad,,,,,,Privada,Lima,beca_18,,,,,Lima - Sin migración
Beca 18,Universidad de Ingeniería y Tecnología - UTEC,2025,Lima,Según modalidad,Protección,Variable según modalidad,,,,,,Privada,Lima,beca_18,,,,,Lima - Sin migración
Beca 18,Universidad María Auxiliadora,2025,Lima,Según modalidad,Ordinaria,Variable según modalidad,,,,,,Privada,Lima,beca_18,,,,,Lima - Sin migración
Beca 18,Universidad Católica Sedes Sapientiae,2025,Lima,Según modalidad,Ordinaria,Variable según modalidad,,,,,,Privada,Lima,beca_18,,,,,Lima - Sin migración
Beca 18,Universidad de Ciencias y Humanidades,2025,Lima,Según modalidad,Ordinaria,Variable según modalidad,,,,,,Privada,Lima,beca_18,,,,,Lima - Sin migración
Beca 18,Universidad La Salle,2025,Lima,Según modalidad,Ordinaria,Variable según modalidad,,,,,,Privada,Lima,beca_18,,,,,Lima - Sin migración
Beca 18,Universidad Jaime Bausate y Meza,2025,Lima,Según modalidad,Ordinaria,Variable según modalidad,,,,,,Privada,Lima,beca_18,,,,,Lima - Sin migración
Beca 18,Universidad Autónoma del Perú,2025,Lima,Según modalidad,Ordinaria,Variable según modalidad,,,,,,Privada,Lima,beca_18,,,,,Lima - Sin migración
Beca 18,Universidad Privada Peruano Alemana,2025,Lima,Según modalidad,Ordinaria,Variable según modalidad,,,,,,Privada,Lima,beca_18,,,,,Lima - Sin migración
Beca 18,Universidad Tecnológica del Perú,2025,Lima,Según modalidad,Ordinaria,Variable según modalidad,,,,,,Privada,Lima,beca_18,,,,,Lima - Sin migración
Beca 18,Universidad Femenina del Sagrado Corazón,2025,Lima,Según modalidad,Ordinaria,Variable según modalidad,,,,,,Privada,Lima,beca_18,,,,,Lima - Sin migración
Beca 18,Universidad ESAN,2025,Lima,Según modalidad,Ordinaria,Variable según modalidad,,,,,,Privada,Lima,beca_18,,,,,Lima - Sin migración
Beca 18,Universidad de Ciencias y Artes de América Latina,2025,Lima,Según modalidad,Ordinaria,Variable según modalidad,,,,,,Privada,Lima,beca_18,,,,,Lima - Sin migración
Beca 18,Universidad Nacional de Barranca,2025,Nacional,Según modalidad,Ordinaria,Variable según modalidad,,,,,,Pública,Nacional,beca_18,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional Hermilio Valdizán,2025,Nacional,Según modalidad,Ordinaria,Variable según modalidad,,,,,,Pública,Nacional,beca_18,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional Toribio Rodríguez de Mendoza de Amazonas,2025,Nacional,Según modalidad,Ordinaria,Variable según modalidad,,,,,,Pública,Nacional,beca_18,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional de Jaén,2025,Nacional,Según modalidad,Ordinaria,Variable según modalidad,,,,,,Pública,Nacional,beca_18,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional de Juliaca,2025,Nacional,Según modalidad,Ordinaria,Variable según modalidad,,,,,,Pública,Nacional,beca_18,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional de San Antonio Abad del Cusco,2025,Nacional,Según modalidad,Ordinaria,Variable según modalidad,,,,,,Pública,Nacional,beca_18,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional de Trujillo,2025,Nacional,Según modalidad,Ordinaria,Variable según modalidad,,,,,,Pública,Nacional,beca_18,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional de Ucayali,2025,Nacional,Según modalidad,Ordinaria,Variable según modalidad,,,,,,Pública,Nacional,beca_18,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional de Piura,2025,Nacional,Según modalidad,Ordinaria,Variable según modalidad,,,,,,Pública,Nacional,beca_18,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional Intercultural de la Selva Central Juan Santos Atahualpa,2025,Nacional,Según modalidad,Ordinaria,Variable según modalidad,,,,,,Pública,Nacional,beca_18,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional de Huancavelica,2025,Nacional,Según modalidad,Ordinaria,Variable según modalidad,,,,,,Pública,Nacional,beca_18,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional Micaela Bastidas de Apurímac,2025,Nacional,Según modalidad,Ordinaria,Variable según modalidad,,,,,,Pública,Nacional,beca_18,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional Autónoma de Chota,2025,Nacional,Según modalidad,Ordinaria,Variable según modalidad,,,,,,Pública,Nacional,beca_18,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional Intercultural de Quillabamba,2025,Nacional,Según modalidad,Ordinaria,Variable según modalidad,,,,,,Pública,Nacional,beca_18,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional San Luis Gonzaga de Ica,2025,Nacional,Según modalidad,Ordinaria,Variable según modalidad,,,,,,Pública,Nacional,beca_18,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional Amazónica de Madre de Dios,2025,Nacional,Según modalidad,Ordinaria,Variable según modalidad,,,,,,Pública,Nacional,beca_18,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional de Cajamarca,2025,Nacional,Según modalidad,Ordinaria,Variable según modalidad,,,,,,Pública,Nacional,beca_18,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional Intercultural Fabiola Salazar Leguía de Bagua,2025,Nacional,Según modalidad,Ordinaria,Variable según modalidad,,,,,,Pública,Nacional,beca_18,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional de Tumbes,2025,Nacional,Según modalidad,Ordinaria,Variable según modalidad,,,,,,Pública,Nacional,beca_18,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional Autónoma de Tayacaja Daniel Hernández Morillo,2025,Nacional,Según modalidad,Ordinaria,Variable según modalidad,,,,,,Pública,Nacional,beca_18,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional de Moquegua,2025,Nacional,Según modalidad,Ordinaria,Variable según modalidad,,,,,,Pública,Nacional,beca_18,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional de Cañete,2025,Nacional,Según modalidad,Ordinaria,Variable según modalidad,,,,,,Pública,Nacional,beca_18,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional Autónoma Altoandina de Tarma,2025,Nacional,Según modalidad,Ordinaria,Variable según modalidad,,,,,,Pública,Nacional,beca_18,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional Tecnológica de Lima Sur,2025,Nacional,Según modalidad,Ordinaria,Variable según modalidad,,,,,,Pública,Nacional,beca_18,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional Autónoma de Huanta,2025,Nacional,Según modalidad,Ordinaria,Variable según modalidad,,,,,,Pública,Nacional,beca_18,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional del Callao,2025,Nacional,Según modalidad,Ordinaria,Variable según modalidad,,,,,,Pública,Nacional,beca_18,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional Autónoma de Alto Amazonas,2025,Nacional,Según modalidad,Ordinaria,Variable según modalidad,,,,,,Pública,Nacional,beca_18,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional Ciro Alegría,2025,Nacional,Según modalidad,Ordinaria,Variable según modalidad,,,,,,Pública,Nacional,beca_18,,,,,Nacional - Sin especificar
Beca 18,Universidad de Piura,2025,Nacional,Según modalidad,Ordinaria,Variable según modalidad,,,,,,Privada,Nacional,beca_18,,,,,Nacional - Sin especificar
Beca 18,Universidad Privada de Tacna,2025,Nacional,Según modalidad,Ordinaria,Variable según modalidad,,,,,,Privada,Nacional,beca_18,,,,,Nacional - Sin especificar
Beca 18,Universidad Andina del Cusco,2025,Nacional,Según modalidad,Ordinaria,Variable según modalidad,,,,,,Privada,Nacional,beca_18,,,,,Nacional - Sin especificar
Beca 18,Universidad de Lima,2025,Nacional,Según modalidad,Ordinaria,Variable según modalidad,,,,,,Privada,Nacional,beca_18,,,,,Nacional - Sin especificar
Beca 18,Universidad de Huánuco,2025,Nacional,Según modalidad,Ordinaria,Variable según modalidad,,,,,,Privada,Nacional,beca_18,,,,,Nacional - Sin especificar
Beca 18,Universidad Privada de Huancayo Franklin Roosevelt,2025,Nacional,Según modalidad,Ordinaria,Variable según modalidad,,,,,,Privada,Nacional,beca_18,,,,,Nacional - Sin especificar
Beca 18,Universidad Autónoma de Ica,2025,Nacional,Según modalidad,Ordinaria,Variable según modalidad,,,,,,Privada,Nacional,beca_18,,,,,Nacional - Sin especificar
Beca 18,Facultad de Teología Pontificia y Civil de Lima,2025,Nacional,Según modalidad,Ordinaria,Variable según modalidad,,,,,,Privada,Nacional,beca_18,,,,,Nacional - Sin especificar
Beca 18,Universidad Católica de Trujillo Benedicto XVI,2025,Nacional,Según modalidad,Ordinaria,Variable según modalidad,,,,,,Privada,Nacional,beca_18,,,,,Nacional - Sin especificar
Beca 18,PRONABEC,2025,Nacional,Universitario,Presencial,Pobre o Pobre Extrema,,Activa,,,,,,beca_18,,Pregrado,Completa,https://www.pronabec.gob.pe/beca-18/,Nacional - Sin especificar
Beca 18,Universidad Nacional de Barranca,2025,No especificado,Todas las carreras elegibles,Ordinaria,Pobre o Pobre Extrema,Pública,Licenciada,5.0,Tercio superior,Lista oficial PRONABEC 2025,,,,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional de Barranca,2025,No especificado,Todas las carreras elegibles,Huallaga,Pobre o Pobre Extrema,Pública,Licenciada,5.0,Tercio superior,Lista oficial PRONABEC 2025,,,,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional de Barranca,2025,No especificado,Todas las carreras elegibles,Vraem,Pobre o Pobre Extrema,Pública,Licenciada,5.0,Tercio superior,Lista oficial PRONABEC 2025,,,,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional de Barranca,2025,No especificado,Todas las carreras elegibles,EIB,Variable,Pública,Licenciada,5.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional de Barranca,2025,No especificado,Todas las carreras elegibles,Protección,Variable,Pública,Licenciada,5.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional de Barranca,2025,No especificado,Todas las carreras elegibles,CNA y PA,Variable,Pública,Licenciada,5.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional de Barranca,2025,No especificado,Todas las carreras elegibles,FF.AA.,Variable,Pública,Licenciada,5.0,Medio superior,Lista oficial PRONABEC 2025,,,,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional de Barranca,2025,No especificado,Todas las carreras elegibles,Repared,Víctimas de violencia,Pública,Licenciada,5.0,Nota mínima de 12.0,Lista oficial PRONABEC 2025,,,,,,,,Nacional - Sin especificar
Beca 18,Universidad Nacional Hermilio Valdizán,2025,No especificado,Todas las carreras elegibles,Ordinaria,Pobre o Pobre Extrema,Pública,Licenciada,5.0,Tercio superior,Lista oficial PRONABEC 2025,,,,,,,,Nacional - Sin especificar
